worker_id,city_risk_index,rainfall_last_3day_avg,flood_zone_flag,traffic_peak_index,pollution_spike_flag,parcel_demand_index,historical_income_variance,active_hours_ratio,gps_jump_distance,claim_frequency_7day,nearby_claim_cluster_score,income_loss_hours
WRK-04069,0.3505,89.42,0,0.9352,1,0.4163,0.8037,0.5556,0.6,1.0,0.1719,8.34
WRK-04070,0.6477,94.17,0,1.0,0,0.487,0.5383,0.6419,1.69,3.0,0.1362,7.63
WRK-04071,0.8621,111.43,1,1.0,0,0.4711,0.7159,0.8765,2.96,6.0,0.3715,20.81
WRK-04072,0.5225,57.53,0,0.7447,0,0.7819,0.3857,0.754,0.68,0.0,0.1459,0.0
WRK-04073,0.4163,68.9,1,0.8221,0,0.4509,0.6306,0.6592,0.55,1.0,0.0588,10.75
WRK-04074,0.4261,8.91,0,0.4409,0,0.8663,0.5459,0.4969,0.35,0.0,0.3729,0.36
WRK-04075,0.3715,87.78,0,1.0,0,0.8245,0.4648,0.6866,2.07,1.0,0.3365,6.14
WRK-04076,0.6662,87.66,0,1.0,0,0.2619,1.0,0.2663,20.48,8.5,0.8745,30.06
WRK-04077,0.3884,12.51,0,0.4599,0,0.3176,1.0,0.8381,1.66,1.0,0.0357,2.42
WRK-04078,0.6862,116.87,0,1.0,1,0.5218,0.4052,0.8004,0.72,2.0,0.0409,11.63
WRK-04079,0.5422,29.73,0,0.7156,1,0.8798,0.7083,0.5551,1.0,1.0,0.0883,2.96
WRK-04080,0.4698,46.02,1,0.7811,0,0.1494,1.0,0.1041,92.63,6.9,0.7357,27.85
WRK-04081,0.3863,31.3,0,0.3996,0,0.975,0.9424,0.4854,2.68,0.0,0.3589,4.22
WRK-04082,0.4669,65.22,0,1.0,0,0.1721,1.0,0.4674,1.12,3.0,0.3277,5.58
WRK-04083,0.4263,77.75,0,0.8716,0,0.6906,0.325,0.5999,2.78,1.0,0.1391,4.05
WRK-04084,0.4159,48.37,1,0.8021,0,0.6565,0.3277,0.7622,4.59,3.0,0.1238,16.65
WRK-04085,0.6686,84.76,1,0.9459,0,0.05,1.0,0.7331,2.59,1.0,0.0631,16.44
WRK-04086,0.4329,39.14,0,0.6481,0,0.8849,0.6416,0.5709,2.75,3.0,0.0285,4.55
WRK-04087,0.4959,66.78,0,1.0,0,0.8329,0.659,0.6882,0.88,1.0,0.275,5.84
WRK-04088,0.2857,21.31,0,0.64,0,0.5277,0.4893,0.3246,45.66,6.3,0.6144,27.05
WRK-04089,0.3001,22.64,0,0.6783,0,0.4074,0.7752,0.122,58.19,6.9,0.6382,25.14
WRK-04090,0.4119,7.02,0,0.4178,1,0.9003,0.6485,0.9406,2.14,1.0,0.0363,3.44
WRK-04091,0.5177,74.21,0,0.7566,0,0.9666,0.8599,0.6084,0.2,0.0,0.2492,2.38
WRK-04092,0.7322,115.67,0,0.9715,0,0.4881,0.428,0.8422,2.45,1.0,0.1963,13.25
WRK-04093,0.4471,60.23,0,0.9213,1,0.3192,0.9529,0.6951,0.1,0.0,0.0014,4.71
WRK-04094,0.6979,114.7,1,0.9378,1,0.1261,1.0,0.8474,0.81,3.0,0.2686,18.05
WRK-04095,0.2891,41.71,0,0.6943,0,0.4977,0.4242,0.6691,5.66,0.0,0.1014,0.39
WRK-04096,0.7547,97.58,0,0.9543,0,0.5696,1.0,0.4969,2.21,0.0,0.0351,8.18
WRK-04097,0.6649,122.17,1,1.0,0,0.4458,0.6355,0.7754,1.95,3.0,0.2086,22.67
WRK-04098,0.4964,39.85,0,0.8936,0,0.6132,0.2232,0.8423,4.11,0.0,0.0786,3.17
WRK-04099,0.4367,66.07,0,0.7446,0,0.9295,1.0,0.6044,4.85,1.0,0.147,1.65
WRK-04100,0.4378,84.97,1,0.9453,0,0.05,1.0,0.6884,1.73,5.0,0.1536,19.97
WRK-04101,0.8249,115.41,0,1.0,0,0.4759,0.4439,0.6187,1.11,3.0,0.255,11.0
WRK-04102,0.3638,41.42,0,0.6146,0,0.4902,0.9687,0.8487,3.31,0.0,0.2511,4.21
WRK-04103,0.5624,35.52,0,0.894,0,0.6727,0.3985,0.7705,3.36,0.0,0.2841,6.56
WRK-04104,0.7659,124.69,1,1.0,0,0.4512,0.5796,0.9093,1.48,2.0,0.3573,17.12
WRK-04105,0.6607,115.08,1,1.0,0,0.5428,0.343,0.802,1.5,2.0,0.2337,17.36
WRK-04106,0.6955,175.44,1,1.0,1,0.1715,1.0,0.5315,3.24,3.0,0.1979,18.9
WRK-04107,0.742,96.3,0,1.0,0,0.8018,0.4459,0.6163,1.99,1.0,0.0184,11.52
WRK-04108,0.3257,60.02,0,0.7938,0,0.683,0.3425,0.8368,3.53,1.0,0.0047,1.73
WRK-04109,0.6702,102.7,1,0.9171,0,0.1211,1.0,0.8215,7.4,1.0,0.4136,18.95
WRK-04110,0.4763,57.8,0,0.9238,1,0.6848,0.2992,0.8248,2.05,0.0,0.3962,5.0
WRK-04111,0.7304,79.9,0,0.9476,0,0.3304,1.0,0.8874,1.36,2.0,0.1404,6.48
WRK-04112,0.6829,83.08,0,0.8133,0,0.8611,0.5523,0.5887,0.77,0.0,0.0093,10.31
WRK-04113,0.5707,38.34,0,0.873,1,0.5417,0.6166,0.2889,26.21,4.3,0.6869,23.35
WRK-04114,0.487,23.69,0,0.7221,1,0.646,0.0197,0.7563,6.59,2.0,0.0048,0.61
WRK-04115,0.3856,61.58,0,1.0,0,0.4515,0.5032,0.7045,0.1,2.0,0.37,3.69
WRK-04116,0.6526,91.32,0,0.9172,0,0.8887,0.6473,0.6396,0.65,4.0,0.0453,8.66
WRK-04117,0.7733,92.43,0,1.0,0,0.4887,0.7919,0.6527,0.99,0.0,0.2061,7.8
WRK-04118,0.5885,14.84,1,0.7282,0,0.0641,1.0,0.458,0.22,1.0,0.2613,10.56
WRK-04119,0.5868,30.43,0,0.9246,1,0.8482,0.7008,0.7393,0.62,3.0,0.2554,3.41
WRK-04120,0.9403,147.91,1,1.0,0,0.1287,1.0,0.5025,0.6,8.0,0.3624,18.78
WRK-04121,0.4491,66.4,0,0.7539,0,0.6363,0.0664,0.8082,0.59,0.0,0.3555,1.84
WRK-04122,0.4705,35.11,1,0.7728,1,0.612,0.0971,0.8609,3.41,0.0,0.0609,12.86
WRK-04123,0.3554,18.89,0,0.6459,1,0.3738,0.8637,0.4387,1.35,0.0,0.3025,3.73
WRK-04124,0.4006,55.87,0,1.0,0,0.3546,0.7817,0.649,1.53,1.0,0.1804,8.07
WRK-04125,0.4249,50.08,0,0.7387,0,0.8357,0.7237,0.4336,0.61,2.0,0.1165,4.21
WRK-04126,0.707,79.02,0,0.9025,0,0.2447,1.0,0.6692,4.1,1.0,0.2601,7.87
WRK-04127,0.7525,87.0,0,1.0,0,0.5568,0.5173,0.7178,0.95,2.0,0.1079,10.55
WRK-04128,0.7523,69.9,1,1.0,0,0.05,1.0,0.7475,3.59,2.0,0.2824,19.58
WRK-04129,0.6329,70.77,1,0.8867,0,0.2051,1.0,0.8754,0.34,2.0,0.264,13.5
WRK-04130,0.6501,82.66,0,0.8809,0,0.7059,0.2655,0.8397,2.01,0.0,0.0826,10.39
WRK-04131,0.7056,78.82,0,0.9411,0,0.8392,0.4874,0.9195,2.51,0.0,0.0782,6.93
WRK-04132,0.438,12.99,0,0.4935,0,0.6881,0.2075,0.823,2.28,1.0,0.3538,2.13
WRK-04133,0.4673,55.98,0,0.5902,0,0.4805,0.5577,0.4675,6.52,1.0,0.3469,1.84
WRK-04134,0.5695,67.77,1,0.9365,0,0.05,1.0,0.8624,0.86,5.0,0.1072,9.75
WRK-04135,0.441,16.45,0,0.5558,0,0.5533,0.2814,0.1377,73.54,6.6,0.9901,13.37
WRK-04136,0.3279,24.06,0,0.5624,0,0.8663,0.7401,0.6187,0.57,0.0,0.267,3.54
WRK-04137,0.4175,25.89,1,0.6486,0,0.6899,0.116,0.8924,1.31,3.0,0.232,14.09
WRK-04138,0.4646,77.26,0,1.0,0,0.3251,0.9097,0.5063,2.26,0.0,0.3159,8.61
WRK-04139,0.5053,19.54,0,0.5017,0,0.467,0.4635,0.5552,0.9,0.0,0.2041,2.24
WRK-04140,0.6166,132.94,0,0.9803,1,0.619,0.0779,0.6899,5.35,2.0,0.3466,8.64
WRK-04141,0.4143,56.8,0,0.8023,0,0.9678,0.8241,0.6678,2.71,0.0,0.3539,5.25
WRK-04142,0.4985,65.69,0,0.8455,0,0.7832,0.7878,0.7187,1.42,2.0,0.0942,3.53
WRK-04143,0.4801,41.64,0,0.9813,0,0.5388,0.2984,0.6414,0.78,1.0,0.2779,4.88
WRK-04144,0.6742,74.21,0,0.9992,0,0.6483,0.2349,0.5836,0.53,2.0,0.0768,4.94
WRK-04145,0.5287,38.91,0,0.8328,0,0.3002,1.0,0.8188,5.37,0.0,0.2104,7.86
WRK-04146,0.4389,66.84,0,0.9936,0,0.5722,0.3193,0.4956,3.04,1.0,0.0913,6.01
WRK-04147,0.6448,79.49,1,0.7448,0,0.2113,1.0,0.5156,4.67,0.0,0.3361,15.6
WRK-04148,0.539,74.59,0,0.7359,0,0.3407,0.8202,0.5268,0.55,0.0,0.3119,1.87
WRK-04149,0.4021,44.89,0,0.7087,0,0.293,0.921,0.8927,0.89,2.0,0.1621,2.89
WRK-04150,0.7253,87.63,0,0.748,0,0.7355,0.2984,0.8885,1.59,4.0,0.1168,6.03
WRK-04151,0.5052,50.96,0,0.9167,0,0.7422,0.2317,0.7259,0.6,0.0,0.0369,6.83
WRK-04152,0.5382,132.42,1,1.0,0,0.145,1.0,0.6849,3.28,4.0,0.3958,19.61
WRK-04153,0.4215,14.89,0,0.6161,0,0.6586,0.2281,0.8609,2.26,0.0,0.0223,0.07
WRK-04154,0.2669,0.0,0,0.4426,0,0.9429,0.7458,0.8618,1.33,3.0,0.3735,0.73
WRK-04155,0.6002,16.16,0,0.8087,0,0.9355,0.7906,0.8834,1.58,1.0,0.209,7.63
WRK-04156,0.5094,44.02,0,1.0,0,0.4293,0.7918,0.4393,0.32,0.0,0.351,6.22
WRK-04157,0.4007,46.32,0,0.5445,0,0.8353,0.4963,0.5454,3.28,0.0,0.3933,1.37
WRK-04158,0.3765,63.17,0,1.0,0,0.1314,1.0,0.7879,4.06,1.0,0.3136,8.77
WRK-04159,0.5598,34.69,0,0.8845,0,0.5637,0.2578,0.801,0.87,1.0,0.0833,4.61
WRK-04160,0.7942,75.9,0,1.0,0,0.6563,0.1425,0.7545,11.18,0.0,0.3924,5.76
WRK-04161,0.6154,87.08,0,0.9886,0,0.6371,0.1248,0.8525,1.45,1.0,0.094,11.96
WRK-04162,0.6314,85.51,1,0.8535,0,0.1137,1.0,0.8656,1.9,2.0,0.0968,18.79
WRK-04163,0.6864,129.4,1,1.0,0,0.1479,1.0,0.1233,72.74,10.9,1.0,39.21
WRK-04164,0.5884,57.89,0,0.8068,0,0.4064,0.8159,0.6478,7.42,2.0,0.3352,4.7
WRK-04165,0.2053,28.82,0,0.5946,0,0.2635,1.0,0.696,1.14,1.0,0.3059,3.65
WRK-04166,0.5612,33.86,0,0.6539,0,0.9825,0.8739,0.7684,0.32,0.0,0.1581,1.03
WRK-04167,0.7223,84.37,1,0.9274,0,0.0983,1.0,0.1044,43.81,14.0,0.7769,38.14
WRK-04168,0.6058,23.02,0,0.8822,0,0.2852,1.0,0.6279,0.45,1.0,0.3215,5.18
WRK-04169,0.6385,114.66,1,1.0,0,0.3419,0.7976,0.8579,0.61,3.0,0.2162,14.48
WRK-04170,0.2516,39.59,0,0.6339,0,0.4353,0.5441,0.6799,1.22,0.0,0.2921,2.48
WRK-04171,0.534,70.98,0,1.0,0,0.4399,0.5309,0.6073,1.35,0.0,0.3784,4.96
WRK-04172,0.4348,73.16,0,1.0,0,0.1125,1.0,0.7573,1.57,0.0,0.0633,6.71
WRK-04173,0.6935,97.15,1,0.8869,0,0.6256,0.0805,0.9232,2.12,3.0,0.138,21.46
WRK-04174,0.4625,104.53,1,1.0,0,0.6768,0.1878,0.7041,3.3,1.0,0.2965,19.29
WRK-04175,0.699,88.36,0,0.9243,0,0.3421,0.915,0.6837,6.15,0.0,0.3924,8.55
WRK-04176,0.418,94.53,0,1.0,0,0.3034,1.0,0.0972,150.0,7.5,0.8954,27.95
WRK-04177,0.5492,58.09,0,0.941,0,0.5971,0.1956,0.712,1.99,0.0,0.176,6.07
WRK-04178,0.3049,63.12,0,0.6534,0,0.8775,0.61,0.6371,1.06,1.0,0.1783,1.65
WRK-04179,0.8596,72.89,1,0.8252,1,0.3721,0.936,0.7439,0.07,2.0,0.1616,19.59
WRK-04180,0.859,127.92,0,0.9646,0,0.4849,0.7405,0.7485,0.19,2.0,0.0608,14.76
WRK-04181,0.5306,13.63,1,0.6893,0,0.3107,1.0,0.783,1.97,0.0,0.0505,12.28
WRK-04182,0.582,58.95,0,0.8308,0,0.515,0.4066,0.7633,2.81,1.0,0.0219,4.34
WRK-04183,0.7132,101.0,1,1.0,0,0.2918,0.9183,0.8564,0.28,6.0,0.4161,24.11
WRK-04184,0.5433,70.55,1,0.8539,1,0.2563,1.0,0.676,1.05,3.0,0.1212,13.71
WRK-04185,0.7123,101.52,1,1.0,1,0.2192,1.0,0.6476,0.68,4.0,0.4354,18.34
WRK-04186,0.5257,77.04,0,0.9126,0,0.4259,0.6416,0.7729,2.75,0.0,0.2823,3.5
WRK-04187,0.6003,83.22,0,1.0,0,0.1862,1.0,0.8832,3.79,3.0,0.1846,12.63
WRK-04188,0.6403,33.51,0,0.8443,0,0.4213,0.8366,0.8704,4.14,0.0,0.3726,7.0
WRK-04189,0.7175,96.63,1,1.0,0,0.102,1.0,0.7467,1.43,8.0,0.2171,19.81
WRK-04190,0.282,24.41,0,0.6191,0,0.6133,0.1195,0.7566,2.76,1.0,0.3764,1.81
WRK-04191,0.6331,102.73,0,0.9102,0,0.2483,1.0,0.7047,0.08,3.0,0.1462,9.08
WRK-04192,0.3343,77.35,0,0.9617,0,0.6306,0.2636,0.7274,1.39,0.0,0.0352,4.66
WRK-04193,0.4756,60.63,0,0.7451,0,0.824,0.5059,0.3891,0.31,0.0,0.3913,0.0
WRK-04194,0.5917,132.81,1,1.0,0,0.4904,0.4025,0.8013,1.04,4.0,0.4256,17.85
WRK-04195,0.6729,160.77,0,1.0,0,0.8613,0.5867,0.8175,3.22,2.0,0.114,12.91
WRK-04196,0.6125,106.35,1,0.9869,0,0.1298,1.0,0.2972,80.03,10.6,0.8986,32.28
WRK-04197,0.5359,69.11,0,0.8725,0,0.7827,0.4852,0.6775,0.91,1.0,0.3947,6.88
WRK-04198,0.7391,93.35,0,1.0,0,0.7522,0.4276,0.622,2.68,2.0,0.2424,10.57
WRK-04199,0.3533,8.62,0,0.7269,0,0.4662,0.5286,0.854,0.53,1.0,0.0349,1.77
WRK-04200,0.6171,38.82,0,0.9213,0,0.3241,1.0,0.7584,0.93,0.0,0.3957,8.52
WRK-04201,0.2986,23.75,0,0.7288,1,0.4582,0.5456,0.5708,1.82,0.0,0.3011,2.15
WRK-04202,0.3394,86.31,1,0.8498,0,0.7409,0.339,0.7564,1.33,2.0,0.0318,13.91
WRK-04203,0.289,79.81,0,1.0,0,0.5233,0.8617,0.5095,1.22,2.0,0.3748,5.62
WRK-04204,0.3753,21.91,0,0.8578,1,0.3124,0.8729,0.5723,1.63,0.0,0.0614,4.79
WRK-04205,0.6239,49.39,0,1.0,0,0.6315,0.0802,0.7841,2.4,1.0,0.2929,0.0
WRK-04206,0.6167,61.13,0,0.8524,0,0.7714,0.6109,0.8157,2.01,0.0,0.3609,5.94
WRK-04207,0.3874,14.22,1,0.5474,0,0.5684,0.306,0.4682,0.74,5.0,0.1262,15.25
WRK-04208,0.3141,19.49,0,0.4538,0,0.5982,0.1459,0.7616,5.46,2.0,0.1858,2.56
WRK-04209,0.5261,28.36,0,0.7176,1,0.476,0.5804,0.9208,0.17,3.0,0.1886,4.05
WRK-04210,0.7199,93.35,0,1.0,0,0.7362,0.4272,0.3496,0.21,1.0,0.2079,8.72
WRK-04211,0.5088,22.03,0,0.726,0,0.8335,0.7304,0.7304,0.26,1.0,0.1466,0.0
WRK-04212,0.419,24.1,0,0.6772,0,0.6607,0.3454,0.7214,0.94,1.0,0.3662,2.27
WRK-04213,0.679,60.45,0,0.9384,0,0.6032,0.2766,0.5851,1.04,2.0,0.0929,7.28
WRK-04214,0.3545,48.75,0,0.6786,0,0.4741,0.4813,0.8276,0.12,0.0,0.0352,0.85
WRK-04215,0.3579,43.07,0,0.7761,0,0.6373,0.1025,0.7582,0.97,2.0,0.2531,0.99
WRK-04216,0.4035,24.62,0,0.5946,0,0.4978,0.4003,0.8485,2.95,2.0,0.1054,4.32
WRK-04217,0.6018,88.16,1,0.9165,1,0.6237,0.2011,0.8469,1.48,10.0,0.3342,13.84
WRK-04218,0.5161,50.39,0,1.0,1,0.3934,0.6626,0.734,0.11,0.0,0.3856,5.36
WRK-04219,0.6123,97.14,0,0.9249,0,0.2886,0.9864,0.6584,2.65,3.0,0.2192,6.42
WRK-04220,0.5602,24.36,0,0.7464,1,0.4785,0.55,0.7201,2.81,0.0,0.0387,0.0
WRK-04221,0.8307,115.5,1,1.0,0,0.5913,0.2272,0.8414,0.47,4.0,0.6099,22.79
WRK-04222,0.6365,99.94,0,0.9412,0,0.8486,0.8712,0.4192,0.27,2.0,0.2801,11.1
WRK-04223,0.5236,103.32,1,1.0,0,0.5431,0.2915,0.7963,0.63,5.0,0.6565,16.62
WRK-04224,0.5066,91.63,0,0.8554,0,0.3624,0.7288,0.8019,0.42,5.0,0.3888,8.7
WRK-04225,0.4124,59.66,0,0.6849,0,0.8588,0.5289,0.5797,0.64,0.0,0.1981,3.68
WRK-04226,0.5522,25.74,0,0.7628,0,0.7682,0.3953,0.8969,0.1,0.0,0.3069,5.07
WRK-04227,0.8339,105.69,1,0.9064,0,0.05,1.0,0.87,3.05,2.0,0.47,17.94
WRK-04228,0.4932,93.71,0,1.0,0,0.2548,1.0,0.7605,0.21,2.0,0.3069,10.03
WRK-04229,0.4723,65.86,0,0.9986,0,0.3921,1.0,0.9198,0.9,2.0,0.0746,4.99
WRK-04230,0.8365,114.73,1,1.0,0,0.2088,1.0,0.6794,0.06,5.0,0.3026,22.05
WRK-04231,0.6572,81.47,1,0.9764,0,0.2402,1.0,0.6792,1.07,6.0,0.181,17.54
WRK-04232,0.363,9.42,0,0.4902,0,0.5683,0.2058,0.9135,0.2,0.0,0.198,0.84
WRK-04233,0.6765,110.15,1,1.0,0,0.5168,0.3455,0.7097,10.56,2.0,0.3812,20.61
WRK-04234,0.4948,86.17,0,1.0,0,0.7146,0.184,0.711,0.2,2.0,0.3258,10.1
WRK-04235,0.6053,71.43,0,1.0,0,0.7699,0.49,0.6012,3.37,0.0,0.0444,6.63
WRK-04236,0.7559,97.8,0,1.0,0,0.409,0.8807,0.6597,0.4,3.0,0.2124,13.32
WRK-04237,0.4862,31.19,0,0.5768,0,0.5575,0.346,0.7024,0.15,3.0,0.377,2.38
WRK-04238,0.6912,91.47,0,0.8746,0,0.2166,1.0,0.5664,2.02,2.0,0.2182,10.66
WRK-04239,0.3908,67.72,1,0.8224,0,0.5081,0.4133,0.7269,0.09,1.0,0.3808,15.24
WRK-04240,0.5319,39.77,0,0.7113,0,0.3007,0.9969,0.8367,1.18,0.0,0.1969,3.42
WRK-04241,0.3873,53.52,0,1.0,1,0.6874,0.2153,0.9152,0.65,1.0,0.3496,2.59
WRK-04242,0.5187,54.69,0,1.0,0,0.4732,0.4884,0.7356,3.04,0.0,0.0632,7.18
WRK-04243,0.4191,72.72,1,0.882,1,0.3272,1.0,0.8122,0.46,6.0,0.3218,15.82
WRK-04244,0.6663,115.2,1,1.0,0,0.3038,1.0,0.5838,6.77,5.0,0.209,15.66
WRK-04245,0.5199,61.14,1,1.0,1,0.05,1.0,0.6554,0.42,1.0,0.202,10.5
WRK-04246,0.3885,65.15,0,1.0,0,0.6957,0.2267,0.6999,1.27,1.0,0.0323,5.87
WRK-04247,0.5416,57.59,1,0.9484,0,0.2492,1.0,0.7681,0.37,0.0,0.3031,9.2
WRK-04248,0.5117,38.37,0,0.9139,1,0.3728,0.9012,0.485,0.31,0.0,0.1145,7.08
WRK-04249,0.4727,42.4,0,0.6723,0,0.8655,0.6548,0.875,0.83,2.0,0.0684,3.74
WRK-04250,0.6486,76.85,1,0.8698,0,0.1885,1.0,0.6306,1.79,2.0,0.2541,17.41
WRK-04251,0.7306,93.31,0,1.0,0,0.7204,0.7632,0.3797,2.11,1.0,0.1358,11.55
WRK-04252,0.6944,61.04,1,0.8744,0,0.5104,0.403,0.8797,4.7,3.0,0.3515,20.99
WRK-04253,0.4395,19.36,0,0.4242,0,0.9912,0.8847,0.8455,0.21,1.0,0.0748,3.99
WRK-04254,0.4888,82.38,0,1.0,0,0.7062,0.3628,0.8877,5.29,0.0,0.2708,8.26
WRK-04255,0.3469,99.95,0,1.0,0,0.162,1.0,0.8498,0.47,3.0,0.3416,10.09
WRK-04256,0.5607,54.78,0,1.0,0,0.5361,0.3787,0.7675,5.69,1.0,0.0461,4.01
WRK-04257,0.473,72.41,0,1.0,0,0.5095,0.9259,0.7203,7.16,0.0,0.1456,4.4
WRK-04258,0.7832,122.72,1,0.9568,1,0.05,1.0,0.749,4.87,1.0,0.4975,13.71
WRK-04259,0.7052,103.85,1,1.0,0,0.542,0.3149,0.6996,3.24,5.0,0.3364,18.98
WRK-04260,0.6581,149.46,1,1.0,0,0.2252,1.0,0.8083,1.94,2.0,0.4307,22.63
WRK-04261,0.4768,45.64,0,0.8502,0,0.6135,0.3005,0.8876,1.28,1.0,0.0419,5.6
WRK-04262,0.6024,44.21,0,0.8489,0,0.5273,0.4767,0.8499,0.72,0.0,0.0189,6.84
WRK-04263,0.4557,90.44,0,1.0,0,0.264,1.0,0.8511,0.19,1.0,0.0979,10.5
WRK-04264,0.5249,55.79,1,0.6937,0,0.3469,1.0,0.8385,1.56,2.0,0.3917,12.92
WRK-04265,0.6357,100.81,0,1.0,0,0.3955,0.9248,0.5949,0.97,2.0,0.0649,11.25
WRK-04266,0.4619,4.58,0,0.3922,1,1.0,0.8759,0.3592,0.38,2.0,0.0809,3.64
WRK-04267,0.5139,76.78,1,1.0,0,0.3756,0.6935,0.6545,0.45,3.0,0.0617,16.69
WRK-04268,0.403,24.02,0,0.6338,1,0.2385,1.0,0.6145,0.3,0.0,0.2033,4.15
WRK-04269,0.6901,97.8,0,1.0,0,0.4566,0.5795,0.5443,0.57,2.0,0.095,9.56
WRK-04270,0.6686,66.24,0,0.9134,0,0.7448,0.4733,0.7444,2.92,1.0,0.3725,3.32
WRK-04271,0.5454,79.25,1,0.8212,0,0.5105,0.5349,0.8807,1.08,3.0,0.1078,16.2
WRK-04272,0.6457,80.44,0,0.8973,0,0.38,0.7317,0.6943,0.04,2.0,0.3792,10.33
WRK-04273,0.4225,16.42,0,0.4515,0,0.6527,0.2345,0.739,1.58,0.0,0.3432,0.02
WRK-04274,0.4837,92.01,0,1.0,1,0.4083,0.6185,0.8998,0.2,3.0,0.0308,7.71
WRK-04275,0.73,117.35,0,1.0,0,0.3951,0.8819,0.659,0.82,3.0,0.118,11.84
WRK-04276,0.5879,68.31,0,0.7149,0,0.3794,0.7525,0.878,0.07,0.0,0.1606,4.32
WRK-04277,0.8161,95.75,0,1.0,0,0.6351,0.1276,0.7698,0.06,2.0,0.3282,8.69
WRK-04278,0.4564,51.24,0,0.6162,0,0.4673,1.0,0.6679,1.55,1.0,0.0243,2.61
WRK-04279,0.4172,75.07,1,0.8652,0,0.2297,1.0,0.8331,1.25,3.0,0.2899,16.81
WRK-04280,0.3939,49.25,0,0.6488,0,0.8698,0.634,0.7362,0.04,1.0,0.054,2.01
WRK-04281,0.6662,63.04,0,0.7574,0,0.6038,0.1272,0.31,5.95,0.0,0.0165,0.64
WRK-04282,0.4048,36.32,0,0.5259,0,0.5073,0.432,0.6027,3.33,1.0,0.3091,2.25
WRK-04283,0.618,48.8,0,0.8076,0,0.6046,0.2652,0.5952,0.94,2.0,0.0668,5.26
WRK-04284,0.7399,76.87,1,0.9544,1,0.0756,1.0,0.7262,0.75,4.0,0.2148,15.02
WRK-04285,0.6313,117.85,1,1.0,0,0.5251,0.3156,0.5553,0.95,4.0,0.4117,19.82
WRK-04286,0.5282,47.52,0,0.724,0,0.8107,0.4502,0.5978,0.93,2.0,0.0169,3.36
WRK-04287,0.3929,59.95,0,0.9464,0,0.3089,0.8716,0.7649,1.79,1.0,0.3466,7.0
WRK-04288,0.371,58.7,0,0.7747,0,0.6094,0.1351,0.8721,1.73,0.0,0.1504,2.46
WRK-04289,0.5569,66.03,0,0.8029,0,0.7541,0.8082,0.8271,7.05,1.0,0.135,7.91
WRK-04290,0.5971,84.32,1,1.0,0,0.616,0.7923,0.6296,0.47,2.0,0.2401,21.32
WRK-04291,0.7411,87.94,1,0.9995,0,0.2602,1.0,0.8872,1.4,10.0,0.3435,17.57
WRK-04292,0.4367,10.83,0,0.4898,0,0.735,0.2147,0.3941,0.77,1.0,0.1649,0.47
WRK-04293,0.7414,88.19,1,0.9827,0,0.5809,0.2223,0.7713,0.67,3.0,0.1261,11.79
WRK-04294,0.8317,125.07,1,1.0,0,0.1622,1.0,0.928,12.12,6.0,0.2587,19.24
WRK-04295,0.4382,27.3,0,0.6852,0,0.8948,1.0,0.617,0.25,1.0,0.3162,4.18
WRK-04296,0.2738,23.21,0,0.5123,0,0.7889,0.4671,0.3325,36.83,7.7,0.7546,16.94
WRK-04297,0.8408,66.19,0,0.8957,0,0.2134,1.0,0.5957,4.87,1.0,0.3614,7.63
WRK-04298,0.5353,66.32,0,0.8234,0,0.9926,1.0,0.1397,58.79,7.9,0.6931,16.47
WRK-04299,0.6792,110.5,0,1.0,0,0.7357,0.3042,0.7987,4.26,0.0,0.3092,8.46
WRK-04300,0.6376,87.27,0,0.9927,0,0.4587,0.4863,0.3692,2.27,2.0,0.2396,8.55
WRK-04301,0.5204,73.32,0,0.9868,0,0.58,0.5674,0.6364,0.98,0.0,0.2203,5.12
WRK-04302,0.3777,65.09,0,0.7884,0,0.5216,0.4358,0.7996,0.49,1.0,0.1111,1.51
WRK-04303,0.5764,21.55,0,0.8845,1,0.3225,1.0,0.6303,0.9,1.0,0.0831,8.62
WRK-04304,0.7795,123.0,1,1.0,1,0.5944,0.254,0.4756,2.06,4.0,0.4307,20.09
WRK-04305,0.3547,51.82,0,0.7542,0,0.7289,0.345,0.6314,0.13,2.0,0.2003,3.22
WRK-04306,0.3607,53.69,0,0.857,0,0.377,0.7119,0.314,66.99,4.2,0.6057,30.41
WRK-04307,0.4309,45.56,0,0.6577,0,0.7734,1.0,0.726,1.95,1.0,0.0887,2.5
WRK-04308,0.4073,51.86,0,0.6405,0,0.4656,0.4689,0.8099,0.08,1.0,0.3403,0.95
WRK-04309,0.4617,44.03,0,0.627,0,0.427,0.5919,0.8326,0.19,0.0,0.0229,2.08
WRK-04310,0.5425,114.72,1,0.99,0,0.0659,1.0,0.6878,1.28,4.0,0.4809,17.09
WRK-04311,0.6298,104.95,1,0.9792,0,0.5982,0.1557,0.7523,2.55,2.0,0.1662,15.54
WRK-04312,0.5072,31.79,0,0.6925,0,0.5694,0.2052,0.83,3.08,1.0,0.0812,2.02
WRK-04313,0.5285,79.49,0,1.0,0,0.5069,0.7883,0.6337,4.13,0.0,0.16,7.68
WRK-04314,0.6569,86.81,1,1.0,1,0.3015,1.0,0.9317,0.25,11.0,0.0736,19.42
WRK-04315,0.3565,39.39,0,0.7725,0,0.7217,0.2496,0.9066,2.72,1.0,0.0807,2.05
WRK-04316,0.4813,51.79,0,0.9445,0,0.5367,0.6632,0.5637,1.95,1.0,0.3673,5.43
